corp_code,20091231,20100331,20100630,20100930,20101231,20110331,20110630,20110930,20111231,20120331,20120630,20120930,20121231,20130331,20130630,20130930,20131231,20140331,20140630,20140930,20141231,20150331,20150630,20150930,20151231,20160331,20160630,20160930,20161231,20170331,20170630,20170930,20171231,20180331,20180630,20180930,20181231,20190331,20190630,20190930,20191231,20200331,20200630,20200930,20201231,20210331,20210630
267250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13630024959000.0,19671971492000.0,20888570158000.0,21580171275000.0,22150226024000.0,23216521387000.0,23347820007000.0,23493653387000.0,24239487274000.0,25475706904000.0,25715535189000.0,24651214245000.0,26374471927000.0,26382275196000.0,26558952365000.0,27821941243000.0,
006370,,,,,,,,,,497635407383.0,,,,668725167126.0,671594041110.0,667527989519.0,668425359522.0,640060608797.0,642532974960.0,636527855223.0,627802652600.0,623073741252.0,612783724439.0,629607295970.0,614858881545.0,626013404611.0,626225796975.0,648614422162.0,672442112084.0,684071096980.0,721666442451.0,724077438691.0,719935623761.0,717027979039.0,715853507176.0,713392458138.0,700202373645.0,709205664365.0,697094262058.0,687029751401.0,673555125034.0,648754737617.0,661601919869.0,509358169761.0,508655892815.0,524608030610.0,
221610,,,,,,,,,,,,,,,,,29823150530.0,,,,44391639696.0,,,,46371508758.0,57102930901.0,49374933355.0,52551597472.0,57331380181.0,52769142360.0,52580383057.0,53891903036.0,50588205909.0,47213296021.0,43753147852.0,41944875100.0,36854979728.0,39603433888.0,44374003636.0,42374960860.0,34679009006.0,34876671426.0,89720016092.0,96415729693.0,118776553482.0,,
004720,62427307597.0,,,,55733786013.0,,,,42823798161.0,44682130707.0,41942213148.0,50285540452.0,42613630641.0,41126940278.0,41980847764.0,41271878584.0,39329044849.0,37710288778.0,43399453779.0,41936257927.0,42043232100.0,43802135180.0,46003599688.0,44110383539.0,46449649518.0,60043726107.0,60525404240.0,61588263177.0,64300324732.0,65739904258.0,63905305871.0,67306036248.0,68480423387.0,71138323997.0,75607030331.0,74055076397.0,98193428404.0,100041328262.0,101014019163.0,99747775846.0,100034914320.0,100597091438.0,104068825786.0,106899244914.0,135543934053.0,165889418350.0,
006260,8064140000000.0,,,,8816873000000.0,,,,9957828000000.0,9981785000000.0,10346847000000.0,10095382000000.0,10088230000000.0,10714284000000.0,10714622000000.0,10261362000000.0,10006806000000.0,10289103000000.0,10147287000000.0,10134301000000.0,10335736000000.0,10225456000000.0,10161864000000.0,9994521000000.0,9881465000000.0,9914769000000.0,9795799000000.0,9484468000000.0,9713037000000.0,,,,,,,,,,,,,,,,11660540000000.0,12081263000000.0,
290650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15660691721.0,,,,20490472647.0,,,,57378890527.0,60942926337.0,62743157098.0,64801839781.0,66226107019.0,82952545044.0,73332563582.0,74941689611.0,80575589282.0,84844080602.0,
092440,,192221271968.0,,,,198468876674.0,,,,204267234978.0,,,,220712406815.0,230569048392.0,227781055898.0,226698011708.0,230626358937.0,235256606684.0,234961091049.0,240294431724.0,243973939326.0,251821832006.0,247260271747.0,248357195985.0,242279207287.0,245492688203.0,238029327237.0,241847583377.0,235954858759.0,243204258253.0,242886483527.0,244627797623.0,240439614952.0,241370089932.0,237751171909.0,242524308060.0,245756156505.0,250385205204.0,247336932847.0,250919106248.0,251675969698.0,254857415511.0,250340350216.0,,,
093190,52380781034.0,,,,62841133567.0,,,,73343956991.0,,,,81851062253.0,92423672655.0,92771963983.0,99143385004.0,100188805577.0,103856047708.0,105237934161.0,107961294398.0,111160231148.0,115331063999.0,117218279671.0,127750707553.0,127872053249.0,131565390684.0,130175499366.0,134077088616.0,137330613816.0,138760537539.0,145112447955.0,149240328714.0,161585815821.0,159797393899.0,159475449961.0,163104859488.0,162918103940.0,161160686732.0,159628093608.0,164501261792.0,164097768930.0,163099306216.0,158825782411.0,161979090856.0,164821405103.0,199915962455.0,
042670,11040400383368.0,,,,11011597354650.0,,,,11703674631463.0,12282672638308.0,12237073879598.0,12080077322293.0,11544990461817.0,12042971022531.0,12461084523243.0,11843663834014.0,11481493540438.0,12095748036698.0,11820834517333.0,12020526670403.0,11957427427208.0,11821136696266.0,11919825667077.0,12338642266301.0,11383172815890.0,11266252352566.0,10332235869842.0,9593164452525.0,10026808640526.0,9977116799625.0,10364979649118.0,11175209048715.0,10276090132450.0,10880729115672.0,11037047817686.0,11032729853870.0,11029166692044.0,12127128124207.0,11722713598656.0,11727142978964.0,11338592981121.0,12455703583268.0,12335015479402.0,12159921870992.0,12026886193843.0,13176552160147.0,
065060,94332201471.0,,,,112039497928.0,,,,127459877974.0,,,,147669180324.0,164580842865.0,204988821429.0,207374208970.0,204520489972.0,204986411321.0,202412402291.0,210780905776.0,208043120540.0,208244572140.0,204477722447.0,211537377136.0,217321791054.0,218380901607.0,220043713735.0,236778012516.0,236652624809.0,244414417857.0,239174993257.0,296713775281.0,289551147161.0,316170120218.0,310888817260.0,307531443246.0,278885405897.0,279829642641.0,278561645538.0,277855547146.0,248155716713.0,243983065293.0,249420671498.0,252616084347.0,243114302779.0,241644310166.0,
900260,,,,,,,,,,,,,,,,,,,,,471966726.0,,,,589578126.0,,1202115403.0,1201186393.0,1322593072.0,1334970828.0,1444798181.0,1599418590.0,1709668501.0,1750499949.0,1686108257.0,1678276284.0,1691952670.0,1704316449.0,1689706508.0,1980502342.0,1999323535.0,1899263721.0,,1915108606.0,1825992492.0,,
054780,,,,,22259782168.0,,,,21744385187.0,,,28006803606.0,71743365809.0,64345039129.0,55846674644.0,53081771925.0,52047838229.0,56419677908.0,57695186129.0,87513066138.0,84344481798.0,89456290087.0,87070910471.0,98402880415.0,96163223935.0,97639405358.0,101812645789.0,112695847950.0,110688140511.0,101575364184.0,118428597075.0,116745711738.0,106329812972.0,105741665791.0,113854843208.0,116757750515.0,102570664092.0,108593570224.0,114358201974.0,102853697269.0,108361217981.0,109846265509.0,104335970750.0,73742637482.0,70068611656.0,67047483567.0,
086280,2099726640014.0,,,,2806064992114.0,,,,3826579602454.0,,,,4257802896566.0,4940908325554.0,5046982925949.0,5217003771990.0,5069219085179.0,5647140262337.0,5933855289784.0,6071424579320.0,6196213723167.0,6683384479642.0,6999612237026.0,7452109111161.0,7478514338676.0,8010166090171.0,7939216935714.0,7739033415819.0,7967477349520.0,8079385644334.0,8289364857914.0,8406509561098.0,8185663711874.0,8426741007854.0,8517954927562.0,8602097015997.0,8687842635183.0,9391551764896.0,9493926654317.0,10101997753598.0,10129735810035.0,10914758848641.0,9575330183606.0,10409648317623.0,10898704436618.0,11520918563408.0,
050960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74782312512.0,,,,79531986659.0,88916523821.0,89279227725.0,90857855590.0,93084753809.0,95900047546.0,
214320,,,,,,,,,,,,,,,,,866710373434.0,,,,1174199477318.0,,,1295471263961.0,1430474982531.0,1342838134556.0,1494377399061.0,1328394399243.0,1675070481921.0,1414573068424.0,1528302072236.0,1616703900690.0,1626494168426.0,1556467947622.0,1600359614386.0,1663872933572.0,1740942671675.0,1786469553622.0,1816357085504.0,1843670556242.0,2075507093635.0,1999251554619.0,1732080655459.0,1958218886928.0,2043977184649.0,1950910242865.0,
049480,66871938455.0,,,,68353305919.0,,,,69603320071.0,,,,77485402083.0,68652833383.0,73823967875.0,83214179443.0,107360198180.0,94041745399.0,95567328806.0,94467104340.0,106843265502.0,85930550142.0,92997438448.0,99339200411.0,108875220750.0,94466746612.0,117246139082.0,97511177903.0,112619816995.0,99086342380.0,109641522674.0,120064791829.0,132874701514.0,119195375261.0,118743088201.0,120690185105.0,124113004129.0,105382461744.0,120941505998.0,119856496297.0,134687437163.0,119927507984.0,113630106342.0,110570876345.0,144794276529.0,111764403730.0,
048910,109816344658.0,,,,103417088803.0,,,,100751429663.0,,,,99157664510.0,96398592378.0,95385826315.0,92700845067.0,88747277408.0,89037787806.0,88046757438.0,88947654334.0,89995584364.0,90697005245.0,92707307004.0,93455050722.0,93808748385.0,93439706010.0,91609763773.0,93121821079.0,97760680817.0,99528488050.0,100180201561.0,102396500828.0,104349222008.0,107801891564.0,108446210379.0,125319773814.0,125572797617.0,126680303880.0,131163418840.0,133588881322.0,136139044845.0,136331648784.0,142092410824.0,144428721320.0,144690222781.0,153887244351.0,
060310,,28141189033.0,,,,36432133064.0,,,,50464379985.0,,,,67660583293.0,69025741554.0,68859328399.0,72226788030.0,71312012159.0,67304553713.0,65933450001.0,67843346841.0,67359971696.0,61156801327.0,62083053290.0,59023908431.0,57746389196.0,60714756156.0,56270901929.0,59740105216.0,53706903697.0,53050135637.0,50024999487.0,52093665647.0,49520999059.0,48334468236.0,49223813954.0,56417171133.0,53329221212.0,52757968761.0,51617581844.0,52321854278.0,49658374621.0,48842759944.0,50533197386.0,,,
003080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183365494799.0,,,,172441359723.0,,168617401973.0,169634337599.0,159209819595.0,171505622770.0,
